"PhotoId","RefId","SpeciesId","LocID","SubjectDK","SubjectUK","Filename","IsFO","IsGL","IsGR","IsAZ","IsPS","TimeStamp"
"205","2529","297","226","Han","Male","Pictures\Cercidia_prominens_han_703.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"206","2522","66","229","Hun","Female","Pictures\Cheiracanthium_virescens_hun_660.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"207","2522","66","229","Hun","Female","Pictures\Cheiracanthium_virescens_hun_661.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"208","2520","274","227","Hun","Female","Pictures\Cicurina_cicur_hun_667.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"209","2519","270","227","Hun","Female","Pictures\Coelotes_terrestris_hun_669.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"210","2519","270","227","Hun","Female","Pictures\Coelotes_terrestris_hun_670.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"211","2515","383","225","Han","Male","Pictures\Crustullina_sticta_han_688.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"212","2523","662","229","Han","Male","Pictures\Dictyna_latens_han_659.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"213","2485","379","127","Hun","Female","Pictures\Euryopis_flavomaculata_hun_697.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"214","2525","10","229","Han","Male","Pictures\Haplodrassus_minor_han_653.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"215","2525","10","229","Han","Male","Pictures\Haplodrassus_minor_han_654.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"216","2518","680","227","Han","Male","Pictures\Harpactea_hombergi_han_663.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"217","2518","680","227","Han","Male","Pictures\Harpactea_hombergi_han_665.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"218","2493","100","217","Hun","Female","Pictures\Metellina_merianae_hun_739.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"219","2517","152","225","Hun","Female","Pictures\Philodromus_histrio_hun_691.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"220","2517","152","225","Hun","Female","Pictures\Philodromus_histrio_hun_698.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"221","1796","156","104","Hun","Female","Pictures\Philodromus_margaritatus_hun_713.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"222","2532","996","96","Hun","Female","Pictures\Phrurolithus_festivus_hun_683.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"223","2532","996","96","Hun","Female","Pictures\Phrurolithus_festivus_hun_686.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"224","2528","242","226","Hun med ægsæk","Female with egg sack","Pictures\Pirata_piscatorius_hun_699.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"225","2516","307","225","Han","Male","Pictures\Singa_hamata_han_689.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"226","2526","195","226","Hun","Female","Pictures\Sitticus_caricis_hun_751.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"227","2492","620","217","Hun","Female","Pictures\Tenuiphantes_cristatus_hun_738.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"228","2533","157","96","Han","Male","Pictures\Thanatus_striatus_han_681.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"232","2458","1874","221","Han","Male","Pictures\Clubiona_stagnatilis_han_728.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"233","2558","5","167","Hun","Female","Pictures\Drassodes_cupreus_hun_768.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"234","2558","5","167","Hun","Female","Pictures\Drassodes_cupreus_hun_769.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"235","2518","680","227","Hun","Female","Pictures\Harpactea_hombergi_hun_764.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"236","2465","304","221","Han","Male","Pictures\Hypsosinga_pygmeae_han_729.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"237","2456","676","104","Juvenil","Juvenile","Pictures\Hyptiotes_paradoxus_juv_711.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"238","2454","3815","104","Hun","Female","Pictures\Platnickina_tincta_hun_708.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"239","2453","1054","104","Han","Male","Pictures\Obscuriphantes_obscurus_han_712.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"240","2535","644","96","Han","Male","Pictures\Microlinyphia_impigra_han_682.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"241","2464","644","221","Hun","Female","Pictures\Microlinyphia_impigra_hun_730.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"242","2464","644","221","Hun","Female","Pictures\Microlinyphia_impigra_hun_731.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"243","2537","643","211","Hun","Female","Pictures\Microlinyphia_pusilla_hun_717.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"244","2490","958","218","Hun","Female","Pictures\Palliduphantes_pallidus_hun_693.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"245","2460","218","221","Hun","Female","Pictures\Pardosa_amentata_hun_732.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"246","2514","147","37","Han","Male","Pictures\Philodromus_cespitum_han_718.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"247","2514","147","37","Han","Male","Pictures\Philodromus_cespitum_han_720.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"248","2506","83","223","Han","Male","Pictures\Robertus_lividus_han_753.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"249","2527","947","226","Hun","Female","Pictures\Simitidion_simile_hun_705.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"250","2540","1203","224","Hun","Female","Pictures\Talavera_petrensis_female_JL2540_758.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"251","2540","1203","224","Hun","Female","Pictures\Talavera_petrensis_female_JL2540_759.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"252","2508","619","228","Hun","Female","Pictures\Tenuiphantes_zimmermanni_hun_740.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"253","2461","91","221","Hun","Female","Pictures\Tetragnatha_extensa_hun_722.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"254","2461","91","221","Hun","Female","Pictures\Tetragnatha_extensa_hun_723.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"255","2461","91","221","Hun","Female","Pictures\Tetragnatha_extensa_hun_724.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"256","2513","408","77","Han","Male","Pictures\Theridion_melanurum_han_766.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"257","2482","3793","127","Han","Male","Pictures\Phylloneta_sisyphia_han_694.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"258","2133","129","119","Han","Male","Pictures\Xysticus_bifasciatus_han_022.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"259","2462","128","221","Hun","Female","Pictures\Xysticus_ulmi_hun_725.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"260","2462","128","221","Hun","Female","Pictures\Xysticus_ulmi_hun_726.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"261","2462","128","221","Hun","Female","Pictures\Xysticus_ulmi_hun_727.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"262","2568","140","229","Subadult han","Subadult male","Pictures\Ozyptila_trux_subhan_761.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"263","2543","167","226","Han","Male","Pictures\Heliophanus_flavipes_male_741_742.jpg","0","0","0","0","0","20-06-2005 18:28:27"
"264","2548","248","221","Hun med ægsæk","Female with egg sack","Pictures\Pirata_latitans_hun_772.jpg","0","0","0","0","0","12-07-2005 08:24:46"
"265","2570","6","223","Hun","Female","Pictures\Drassodes_pubescens_hun_806.jpg","0","0","0","0","0","25-07-2005 11:41:14"
"266","2570","6","223","Hun","Female","Pictures\Drassodes_pubescens_hun_807.jpg","0","0","0","0","0","25-07-2005 11:41:59"
"267","2673","31","233","Hun","Female","Pictures\Gnaphosa_leporina_hun_817.jpg","0","0","0","0","0","25-07-2005 11:43:05"
"268","2673","31","233","Hun","Female","Pictures\Gnaphosa_leporina_hun_818.jpg","0","0","0","0","0","25-07-2005 11:43:51"
"269","2584","304","232","Hun","Female","Pictures\Hypsosinga_pygmaea_hun_782.jpg","0","0","0","0","0","25-07-2005 11:44:37"
"270","2580","941","232","Han","Male","Pictures\Lasaeola_tristis_han_804.jpg","0","0","0","0","0","25-07-2005 11:45:24"
"271","2580","941","232","Han","Male","Pictures\Lasaeola_tristis_han_805.jpg","0","0","0","0","0","25-07-2005 11:46:13"
"272","2599","665","66","Hun","Female","Pictures\Lathys_humilis_hun_811.jpg","0","0","0","0","0","25-07-2005 11:47:11"
"273","2670","172","184","Han","Male","Pictures\Marpissa_muscosa_han_798.jpg","0","0","0","0","0","25-07-2005 11:48:28"
"274","2670","172","184","Han","Male","Pictures\Marpissa_muscosa_han_812.jpg","0","0","0","0","0","25-07-2005 11:48:53"
"275","2571","211","223","Hun","Female","Pictures\Pardosa_monticola_hun_808.jpg","0","0","0","0","0","25-07-2005 11:49:52"
"276","2548","248","221","Hun med ægsæk","Female with egg sack","Pictures\Pirata_latitans_hun_773.jpg","0","0","0","0","0","25-07-2005 11:52:22"
"277","2550","244","221","Han","Male","Pictures\Pirata_tenuitarsis_han_777.jpg","0","0","0","0","0","25-07-2005 11:53:56"
"278","2550","244","221","Hun","Female","Pictures\Pirata_tenuitarsis_hun_780.jpg","0","0","0","0","0","25-07-2005 11:55:22"
"279","2549","247","221","Hun","Female","Pictures\Pirata_uligonosis_hun_775.jpg","0","0","0","0","0","25-07-2005 11:56:14"
"280","2545","84","221","Han","Male","Pictures\Robertus_arundineti_han_799.jpg","0","0","0","0","0","25-07-2005 11:57:13"
"281","2539","1134","230","Subadult han","Subadult male","Pictures\Sibianor_larae_submale_JL2539_816.jpg","0","0","0","0","0","25-07-2005 11:58:54"
"282","2555","193","221","Hun","Female","Pictures\Sitticus_floricola_hun_788.jpg","0","0","0","0","0","25-07-2005 12:00:15"
"283","2577","385","184","Han","Male","Pictures\Steatoda_albomaculata_han_795.jpg","0","0","0","0","0","25-07-2005 12:01:30"
"284","2579","91","232","Han","Male","Pictures\Tetragnatha_extensa_han_783.jpg","0","0","0","0","0","25-07-2005 12:02:40"
"285","2578","97","232","Han","Male","Pictures\Tetragnatha_striata_han_791.jpg","0","0","0","0","0","25-07-2005 12:09:43"
"286","2578","97","232","Han","Male","Pictures\Tetragnatha_striata_han_793.jpg","0","0","0","0","0","25-07-2005 12:10:11"
"287","2578","97","232","Hun","Female","Pictures\Tetragnatha_striata_hun_770.jpg","0","0","0","0","0","25-07-2005 12:10:37"
"288","2578","97","232","Hun","Female","Pictures\Tetragnatha_striata_hun_771.jpg","0","0","0","0","0","25-07-2005 12:11:07"
"289","2581","402","232","Hun","Female","Pictures\Theridion_pictum_hun_802.jpg","0","0","0","0","0","25-07-2005 12:11:37"
"290","2672","226","233","Han","Male","Pictures\Xerolycosa_nemoralis_han_819.jpg","0","0","0","0","0","25-07-2005 12:12:21"
"291","2613","651","234","Hun","Female","Pictures\Amaurobius_fenestralis_hun_916.jpg","0","0","0","0","0","25-07-2005 15:02:42"
"292","2617","110","234","Hun","Female","Pictures\Anyphaena_accentuata_hun_906.jpg","0","0","0","0","0","25-07-2005 15:03:51"
"293","2614","285","234","Han","Male","Pictures\Araneus_alsine_han_942.jpg","0","0","0","0","0","25-07-2005 15:04:39"
"294","2614","285","234","Han","Male","Pictures\Araneus_alsine_han_945.jpg","0","0","0","0","0","25-07-2005 15:05:12"
"295","2656","280","238","Juvenil","Juvenile","Pictures\Araneus_angulatus_juv_946.jpg","0","0","0","0","0","25-07-2005 15:06:04"
"296","2661","1110","238","Juvenil","Juvenile","Pictures\Atypus_affinis_juv_896.jpg","0","0","0","0","0","25-07-2005 15:08:05"
"297","2661","1110","238","Opgravet spind","Excavated web","Pictures\Atypus_affinis_spind_891.jpg","0","0","0","0","0","25-07-2005 15:08:46"
"298","2652","250","238","Hun med ægsæk","Female with egg sack","Pictures\Aulonia_albimana_hun_903.jpg","0","0","0","0","0","25-07-2005 15:10:38"
"299","2652","250","238","Hun med ægsæk","Female with egg sack","Pictures\Aulonia_albimana_hun_904.jpg","0","0","0","0","0","25-07-2005 15:11:11"
"300","2653","122","238","Juvenil","Juvenile","Pictures\Coriarachne_depressa_juv_929.jpg","0","0","0","0","0","25-07-2005 15:16:03"
"301","2653","122","238","Subadult han","Subadult male","Pictures\Coriarachne_depressa_subhan_909.jpg","0","0","0","0","0","25-07-2005 15:16:32"
"302","2624","314","234","Han","Male","Pictures\Cyclosa_oculata_han_866.jpg","0","0","0","0","0","25-07-2005 15:17:14"
"303","2609","176","234","Subadult hun","Subadult female","Pictures\Dendryphantes_rudis_subhun_854.jpg","0","0","0","0","0","25-07-2005 15:18:35"
"304","2603","663","235","Han","Male","Pictures\Dictyna_civica_han_948.jpg","0","0","0","0","0","25-07-2005 15:19:26"
"305","2603","663","235","Hun","Female","Pictures\Dictyna_civica_hun_949.jpg","0","0","0","0","0","25-07-2005 15:19:50"
"306","2620","378","234","Hun","Female","Pictures\Dipoena_torva_hun_865.jpg","0","0","0","0","0","25-07-2005 15:20:35"
"307","2629","683","234","Han","Male","Pictures\Dysdera_erythrina_han_826.jpg","0","0","0","0","0","25-07-2005 15:21:32"
"308","2542","369","235","Han","Male","Pictures\Ero_aphana_han_850.jpg","0","0","0","0","0","25-07-2005 15:22:49"
"309","2542","369","235","Hun","Female","Pictures\Ero_aphana_hun_849.jpg","0","0","0","0","0","25-07-2005 15:23:15"
"310","2627","199","234","Han","Male","Pictures\Evarcha_arcuata_han_941.jpg","0","0","0","0","0","25-07-2005 15:24:02"
"311","2658","11","237","Hun","Female","Pictures\Haplodrassus_soerensi_hun_927.jpg","0","0","0","0","0","25-07-2005 15:26:49"
"312","2611","681","235","Juvenil","Juvenile","Pictures\Harpactea_rubicunda_juv_852.jpg","0","0","0","0","0","25-07-2005 15:27:42"
"313","2630","633","234","Subadult hun","Subadult female","Pictures\Helophora_insignis_subhun_922.jpg","0","0","0","0","0","25-07-2005 15:28:56"
"314","2651","305","238","Hun","Female","Pictures\Hypsosinga_sanguinea_hun_907.jpg","0","0","0","0","0","25-07-2005 15:29:39"
"315","2612","613","234","Hun","Female","Pictures\Lepthyphantes leprosus_hun_939.jpg","0","0","0","0","0","25-07-2005 15:31:46"
"316","2625","79","234","Subadult han","Subadult male","Pictures\Liocranum_rupicola_subhan_882.jpg","0","0","0","0","0","25-07-2005 15:32:28"
"317","2621","173","234","Hun","Female","Pictures\Marpissa_radiata_hun_837.jpg","0","0","0","0","0","25-07-2005 15:33:17"
"318","2621","173","234","Hun","Female","Pictures\Marpissa_radiata_hun_838.jpg","0","0","0","0","0","25-07-2005 15:33:42"
"319","2643","101","239","Hun","Female","Pictures\Meta_menardi_hun_857.jpg","0","0","0","0","0","25-07-2005 15:34:37"
"320","2643","101","239","Hun","Female","Pictures\Meta_menardi_hun_858.jpg","0","0","0","0","0","25-07-2005 15:35:12"
"321","2616","115","234","Hun","Female","Pictures\Misumena_vatia_hun_859.jpg","0","0","0","0","0","25-07-2005 15:38:19"
"322","2616","115","234","Hun","Female","Pictures\Misumena_vatia_hun_861.jpg","0","0","0","0","0","25-07-2005 15:38:49"
"323","2616","115","234","Hun","Female","Pictures\Misumena_vatia_hun_934.jpg","0","0","0","0","0","25-07-2005 15:39:23"
"324","2616","115","234","Juvenil","Juvenile","Pictures\Misumena_vatia_juv_870.jpg","0","0","0","0","0","25-07-2005 15:39:51"
"325","2626","208","234","Hun","Female","Pictures\Oxyopes_ramosus_hun_829.jpg","0","0","0","0","0","25-07-2005 15:40:41"
"326","2626","208","234","Hun","Female","Pictures\Oxyopes_ramosus_hun_832.jpg","0","0","0","0","0","25-07-2005 15:41:11"
"327","2659","154","237","Hun","Female","Pictures\Philodromus_albidus_hun_924.jpg","0","0","0","0","0","25-07-2005 15:42:13"
"328","2659","154","237","Hun","Female","Pictures\Philodromus_albidus_hun_925.jpg","0","0","0","0","0","25-07-2005 15:42:44"
"329","2654","153","238","Juvenil","Juvenile","Pictures\Philodromus_emarginatus_juv_914.jpg","0","0","0","0","0","25-07-2005 15:43:26"
"330","2628","689","234","Hun","Female","Pictures\Pholcus_opilionoides_hun_845.jpg","0","0","0","0","0","25-07-2005 15:45:23"
"331","2628","689","234","Hun","Female","Pictures\Pholcus_opilionoides_hun_847.jpg","0","0","0","0","0","25-07-2005 15:45:52"
"332","2615","245","234","Hun med ægsæk","Female with egg sack","Pictures\Pirata_hygrophilus_hun_876.jpg","0","0","0","0","0","25-07-2005 15:46:45"
"333","2635","308","234","Hun","Female","Pictures\Singa_nitidula_hun_824.jpg","0","0","0","0","0","25-07-2005 15:47:24"
"334","2636","192","240","Subadult han","Subadult male","Pictures\Sitticus_pubescens_subhan_921.jpg","0","0","0","0","0","25-07-2005 15:48:35"
"335","2631","192","234","Han","Male","Pictures\Sitticus_pubescens_han_835.jpg","0","0","0","0","0","25-07-2005 15:49:12"
"336","2655","158","238","Hun","Female","Pictures\Thanatus_sabulosus_hun_899.jpg","0","0","0","0","0","25-07-2005 15:51:29"
"337","2650","403","236","Hun","Female","Pictures\Theridion_hemerobius_hun_940.jpg","0","0","0","0","0","25-07-2005 15:52:34"
"338","2638","262","240","Hun","Female","Pictures\Malthonica_ferruginea_hun_887.jpg","0","0","0","0","0","25-07-2005 15:53:49"
"339","2619","404","234","Hun","Female","Pictures\Theridion_varians_hun_880.jpg","0","0","0","0","0","25-07-2005 15:54:50"
"340","2619","404","234","Hun","Female","Pictures\Theridion_varians_hun_937.jpg","0","0","0","0","0","25-07-2005 15:55:18"
"341","2634","352","234","Hun","Female","Pictures\Trematocephalus_cristatus_hun_936.jpg","0","0","0","0","0","25-07-2005 15:56:17"
"342","2633","333","234","Han","Male","Pictures\Walckenaeria_furcillata_han_843.jpg","0","0","0","0","0","25-07-2005 15:57:14"
"343","2644","123","234","Hun med ægsæk","Female with egg sack","Pictures\Xysticus_cristatus_hun_868.jpg","0","0","0","0","0","25-07-2005 15:58:19"
"344","2623","125","234","Hun","Female","Pictures\Xysticus_kochi_hun_933.jpg","0","0","0","0","0","25-07-2005 15:59:18"
"345","2657","24","238","Hun","Female","Pictures\Zelotes_petrensis_hun_902.jpg","0","0","0","0","0","25-07-2005 16:00:50"
"346","2660","296","237","Hun","Female","Pictures\Zilla_diodia_hun_841.jpg","0","0","0","0","0","25-07-2005 16:02:52"
"347","2608","156","234","Juvenil","Juvenile","Pictures\Philodromus_margaritatus_juv_885.jpg","0","0","0","0","0","25-07-2005 23:22:17"
"348","2675","676","234","Han","Male","Pictures\Hyptiotes_paradoxus_han_878.jpg","0","0","0","0","0","25-07-2005 23:23:05"
"349","2675","676","234","Han","Male","Pictures\Hyptiotes_paradoxus_han_879.jpg","0","0","0","0","0","25-07-2005 23:23:30"
"350","2674","758","234","Hun","Female","Pictures\Frontinella_fruetorum_hun_864.jpg","0","0","0","0","0","25-07-2005 23:25:25"
"351","2811","237","242","Hunner","Females","Pictures\Arctosa_leopardus_hun_978.jpg","0","0","0","0","0","07-08-2005 12:57:08"
"352","2795","1288","134","Hun med ægsæk","Female with egg sack","Pictures\Parasteatoda_lunata_hun_977.jpg","0","0","0","0","0","07-08-2005 18:01:22"
"353","2715","255","234","Han","Male","Pictures\Agelena_labyrinthica_han_950.jpg","0","0","0","0","0","07-08-2005 18:03:22"
